date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,lower_thames_group
20080819,7.0,1.2,104.0,21.7,18.3,14.9,0.4,100320.0,,96
20080820,8.0,1.3,105.0,22.1,18.3,14.5,4.4,101080.0,,96
20080821,7.0,3.5,145.0,22.3,18.4,14.4,1.6,101360.0,,96
20080822,5.0,5.8,179.0,20.7,17.4,14.1,0.0,101460.0,,96
20080823,4.0,6.9,192.0,21.3,15.2,9.1,2.6,101480.0,,95
20080824,6.0,2.8,131.0,22.0,18.1,14.2,0.0,100960.0,,95
20080825,6.0,1.4,103.0,20.6,17.0,13.3,0.0,101360.0,,95
20080826,8.0,0.0,60.0,19.7,17.5,15.3,0.0,102040.0,,95
20080827,8.0,0.0,59.0,19.8,18.0,16.2,0.0,102160.0,,95
20080828,8.0,0.8,87.0,20.9,18.2,15.6,0.0,102090.0,,95
20080829,8.0,0.0,58.0,22.6,19.7,16.8,0.0,102010.0,,96
20080830,3.0,9.4,212.0,26.7,22.3,17.9,4.6,101560.0,,96
20080831,5.0,0.8,85.0,22.4,17.8,13.3,13.4,101040.0,,96
20080901,5.0,5.1,151.0,20.6,16.0,11.3,8.8,101210.0,,96
20080902,6.0,2.1,106.0,18.7,15.6,12.5,0.4,100260.0,,97
20080903,4.0,6.4,164.0,20.0,15.8,11.6,0.0,100130.0,,96
20080904,7.0,1.0,84.0,18.4,16.2,13.9,3.8,99950.0,,96
20080905,7.0,0.5,72.0,17.9,15.6,13.4,11.8,99290.0,,96
20080906,7.0,0.9,80.0,17.3,15.2,13.2,2.8,99380.0,,96
20080907,8.0,0.1,58.0,16.6,15.0,13.5,0.0,100430.0,,97
20080908,7.0,0.3,64.0,17.7,15.6,13.6,0.2,101350.0,,97
20080909,7.0,0.1,57.0,18.8,15.6,12.4,4.4,101010.0,,97
20080910,4.0,2.0,97.0,20.2,16.3,12.4,0.4,101100.0,,97
20080911,7.0,0.4,65.0,19.5,17.0,14.5,0.0,100700.0,,97
20080912,6.0,2.1,96.0,18.7,15.1,11.5,0.2,101280.0,,97
20080913,4.0,4.6,129.0,19.3,14.6,9.8,0.0,101910.0,,97
20080914,3.0,9.1,176.0,19.4,15.2,11.1,0.0,102420.0,,97
20080915,6.0,2.7,102.0,18.5,14.5,10.5,0.0,102480.0,,97
20080916,8.0,0.0,47.0,16.3,12.8,9.4,0.0,102370.0,,97
20080917,7.0,0.0,46.0,16.9,14.2,11.6,0.0,102270.0,,97
20080918,4.0,6.5,143.0,18.5,14.6,10.6,0.0,102340.0,,96
20080919,2.0,8.8,165.0,20.5,14.0,7.5,0.0,102750.0,,97
20080920,0.0,9.8,172.0,20.2,14.1,8.0,0.0,103070.0,,97
20080921,1.0,8.3,157.0,19.5,13.5,7.5,0.0,102660.0,,97
20080922,7.0,1.9,83.0,19.6,15.4,11.3,0.4,102470.0,,97
20080923,7.0,0.1,48.0,17.1,14.6,12.2,0.8,102450.0,,97
20080924,8.0,0.0,42.0,16.2,14.5,12.8,2.2,102490.0,,97
20080925,6.0,3.6,102.0,18.3,15.7,13.1,0.0,103190.0,,97
20080926,0.0,10.8,170.0,19.3,14.2,9.2,0.2,103510.0,,97
20080927,4.0,7.3,137.0,19.9,14.4,8.9,0.2,103110.0,,97
20080928,1.0,9.8,157.0,19.2,12.8,6.5,0.0,102590.0,,97
20080929,6.0,6.4,126.0,17.0,13.2,9.5,0.6,101910.0,,97
20080930,8.0,0.0,39.0,15.3,13.6,11.8,5.8,100640.0,,97
20081001,4.0,7.5,133.0,16.2,14.4,12.6,0.4,100040.0,,97
20081002,3.0,7.2,128.0,14.4,10.6,6.8,0.8,100340.0,,97
20081003,6.0,3.2,88.0,11.9,9.0,6.2,0.0,101180.0,,97
20081004,7.0,0.9,57.0,15.7,9.1,2.5,5.8,101170.0,,97
20081005,7.0,0.0,36.0,16.6,12.0,7.4,7.2,99950.0,,97
20081006,6.0,2.0,71.0,16.9,11.0,5.0,1.0,101150.0,,97
20081007,6.0,0.2,42.0,18.0,14.4,10.8,1.6,100620.0,,97
20081008,0.0,8.1,126.0,16.7,12.4,8.1,0.0,101910.0,,97
20081009,0.0,9.0,131.0,18.1,11.8,5.5,0.2,103070.0,,97
20081010,2.0,8.2,124.0,18.5,14.4,10.3,0.2,102920.0,,97
20081011,1.0,7.0,113.0,19.9,14.0,8.2,0.2,102600.0,,97
20081012,2.0,8.2,120.0,21.5,15.1,8.7,0.0,102310.0,,97
20081013,3.0,0.6,46.0,18.7,15.0,11.2,0.2,101770.0,,97
20081014,7.0,0.3,40.0,15.8,12.6,9.5,0.2,101940.0,,97
20081015,7.0,0.0,30.0,16.7,14.8,12.8,0.2,101260.0,,97
20081016,3.0,6.6,102.0,14.3,11.7,9.1,0.0,101530.0,,97
20081017,3.0,6.8,102.0,15.1,9.5,3.9,0.0,102030.0,,97
20081018,4.0,2.6,66.0,15.3,10.4,5.5,0.2,101880.0,,97
20081019,5.0,1.0,47.0,15.7,11.4,7.2,0.0,101750.0,,97
20081020,8.0,0.0,28.0,16.7,13.9,11.1,8.6,100720.0,,97
20081021,2.0,7.2,99.0,13.1,10.4,7.8,0.0,101140.0,0.0,97
20081022,0.0,8.4,106.0,14.5,8.8,3.2,0.0,102170.0,0.0,97
20081023,7.0,0.3,34.0,15.5,10.7,5.9,1.8,102070.0,0.0,97
20081024,4.0,3.8,70.0,13.7,12.0,10.4,0.2,102210.0,0.0,97
20081025,4.0,2.3,56.0,14.8,8.9,3.0,3.8,102700.0,0.0,97
20081026,6.0,0.0,25.0,14.2,10.8,7.4,2.8,101530.0,,97
20081027,2.0,7.0,90.0,11.3,8.4,5.4,0.0,101040.0,0.0,97
20081028,3.0,6.8,87.0,9.5,5.4,1.3,9.2,101060.0,0.0,97
20081029,4.0,7.2,88.0,8.2,3.8,-0.6,0.2,100770.0,0.0,97
20081030,4.0,4.8,72.0,8.8,5.0,1.3,0.0,99730.0,0.0,97
20081031,1.0,7.2,86.0,9.3,5.6,2.0,0.2,100680.0,0.0,97
20081101,6.0,0.0,22.0,9.3,5.8,2.3,13.6,100610.0,0.0,97
20081102,7.0,0.4,30.0,11.1,8.2,5.3,0.2,101230.0,0.0,97
20081103,7.0,0.0,22.0,11.1,9.6,8.0,1.4,101490.0,0.0,97
20081104,7.0,0.0,21.0,12.1,10.6,9.0,0.0,101850.0,,97
20081105,8.0,0.0,21.0,11.7,10.6,9.5,1.0,101780.0,0.0,97
20081106,8.0,0.0,21.0,10.9,10.0,9.1,0.6,101300.0,0.0,97
20081107,4.0,3.3,54.0,13.4,,8.5,0.4,100800.0,0.0,97
20081108,6.0,1.2,36.0,13.1,9.9,6.7,5.2,100780.0,0.0,97
20081109,4.0,0.6,29.0,12.9,9.6,6.3,2.0,100720.0,0.0,97
20081110,7.0,0.0,19.0,12.4,10.2,8.1,16.8,100320.0,0.0,97
20081111,1.0,6.0,67.0,11.8,9.5,7.2,0.2,100880.0,0.0,97
20081112,4.0,4.2,56.0,11.1,7.4,3.7,0.0,101700.0,0.0,97
20081113,7.0,0.0,18.0,12.1,8.1,4.1,2.0,102290.0,0.0,97
20081114,6.0,3.3,48.0,14.0,10.3,6.6,0.0,102430.0,0.0,97
20081115,8.0,0.2,22.0,14.3,12.6,11.0,0.0,102670.0,0.0,97
20081116,7.0,0.0,17.0,13.5,12.6,11.7,0.4,103070.0,0.0,98
20081117,6.0,0.0,17.0,10.4,6.4,2.4,1.2,102840.0,0.0,98
20081118,5.0,1.6,34.0,12.1,8.2,4.3,0.2,101660.0,0.0,98
20081119,2.0,5.1,55.0,12.9,8.5,4.1,0.2,102070.0,0.0,98
20081120,4.0,1.6,33.0,14.1,10.0,6.0,0.0,101730.0,0.0,98
20081121,5.0,2.3,38.0,10.0,9.2,8.4,0.6,101460.0,0.0,97
20081122,5.0,2.6,39.0,6.5,4.3,2.1,0.0,101710.0,0.0,97
20081123,6.0,0.8,26.0,8.2,3.0,-2.2,6.6,100000.0,0.0,97
20081124,5.0,2.5,38.0,7.5,3.9,0.3,0.0,99930.0,0.0,97
20081125,0.0,5.8,55.0,7.4,4.8,2.1,0.0,102100.0,0.0,97
20081126,7.0,0.0,15.0,9.7,4.4,-0.8,0.2,102610.0,0.0,97
20081127,7.0,0.7,24.0,12.2,8.6,5.1,1.6,101290.0,0.0,97
20081128,7.0,0.0,15.0,6.3,6.0,5.6,0.2,99920.0,0.0,97
20081129,8.0,0.0,14.0,4.8,3.0,1.1,1.2,99420.0,0.0,97
20081130,8.0,0.0,14.0,5.3,3.5,1.7,3.0,99430.0,0.0,97
20081201,6.0,5.6,48.0,5.4,3.8,2.2,0.0,100380.0,0.0,97
20081202,4.0,1.9,29.0,5.5,2.6,-0.4,0.4,100500.0,0.0,97
20081203,3.0,2.8,34.0,7.2,2.9,-1.4,3.6,100060.0,0.0,97
20081204,5.0,4.2,41.0,9.8,4.8,-0.3,0.2,98450.0,0.0,97
20081205,5.0,2.0,29.0,7.9,5.2,2.4,0.0,98700.0,0.0,97
20081206,2.0,6.3,49.0,7.6,5.0,2.5,0.0,101280.0,0.0,97
20081207,0.0,6.3,49.0,7.4,2.6,-2.3,0.4,102760.0,0.0,98
20081208,6.0,1.1,23.0,7.6,3.3,-1.0,2.0,102200.0,0.0,98
20081209,4.0,1.7,27.0,5.7,3.7,1.7,0.0,101930.0,0.0,98
20081210,4.0,1.4,25.0,4.7,2.2,-0.2,0.0,101790.0,0.0,97
20081211,6.0,0.8,21.0,4.1,2.0,-0.2,0.2,101190.0,0.0,97
20081212,6.0,0.0,12.0,8.5,2.6,-3.3,7.8,101150.0,0.0,97
20081213,8.0,0.0,12.0,6.5,3.6,0.7,24.8,99070.0,0.0,97
20081214,7.0,0.1,14.0,5.2,3.2,1.1,0.0,99960.0,0.0,97
20081215,8.0,0.1,14.0,6.3,4.2,2.1,0.0,101700.0,0.0,97
20081216,8.0,0.0,12.0,8.6,5.0,1.5,1.0,101540.0,0.0,97
20081217,3.0,6.2,47.0,9.4,5.5,1.6,0.2,101460.0,0.0,97
20081218,7.0,0.4,17.0,11.5,7.7,3.9,0.4,101730.0,0.0,97
20081219,4.0,1.9,27.0,11.9,7.3,2.7,0.0,102320.0,0.0,97
20081220,6.0,0.5,18.0,12.8,8.0,3.3,0.0,102490.0,0.0,97
20081221,8.0,0.1,14.0,11.9,10.2,8.6,0.0,103080.0,0.0,97
20081222,7.0,0.5,18.0,12.7,10.7,8.7,0.0,103420.0,0.0,97
20081223,8.0,0.0,12.0,10.5,10.0,9.5,0.0,103610.0,0.0,97
20081224,8.0,0.0,12.0,7.9,7.6,7.3,0.0,103500.0,0.0,97
20081225,8.0,0.5,18.0,7.5,6.6,5.6,0.0,103460.0,0.0,97
20081226,3.0,5.8,46.0,5.1,3.9,2.7,0.0,103700.0,0.0,97
20081227,6.0,1.4,24.0,3.6,2.2,0.9,0.0,103560.0,0.0,97
20081228,5.0,3.3,35.0,4.9,2.9,0.9,0.0,102980.0,0.0,97
20081229,4.0,5.6,45.0,3.1,0.8,-1.4,0.0,102880.0,0.0,97
20081230,1.0,4.6,41.0,3.0,-0.3,-3.6,0.2,103060.0,0.0,97
20081231,7.0,0.0,13.0,1.5,-0.8,-3.0,0.0,102900.0,0.0,97
20090101,8.0,0.0,13.0,3.5,1.5,-0.5,0.0,103010.0,0.0,97
20090102,6.0,1.4,25.0,5.9,3.4,0.8,0.0,103000.0,0.0,97
20090103,0.0,6.4,50.0,4.7,0.9,-2.9,0.0,102980.0,0.0,97
20090104,5.0,0.0,13.0,1.7,-2.2,-6.0,0.6,102350.0,0.0,97
20090105,6.0,1.9,29.0,3.1,-0.6,-4.2,0.6,102180.0,0.0,97
20090106,1.0,6.5,51.0,1.8,-1.0,-3.8,0.0,102710.0,0.0,97
20090107,7.0,0.0,13.0,3.3,-1.8,-6.8,0.0,102610.0,0.0,97
20090108,6.0,2.4,33.0,5.4,2.4,-0.5,0.0,102920.0,0.0,97
20090109,4.0,3.9,41.0,2.5,0.1,-2.3,0.0,102910.0,0.0,97
20090110,8.0,0.0,14.0,4.3,-0.2,-4.8,0.2,102720.0,0.0,97
20090111,4.0,2.9,36.0,9.5,2.6,-4.2,0.2,102280.0,0.0,97
20090112,8.0,0.0,14.0,10.4,7.2,4.0,2.0,101160.0,0.0,97
20090113,5.0,0.2,18.0,10.1,8.6,7.1,0.2,100950.0,0.0,97
20090114,7.0,0.0,14.0,7.1,3.6,0.2,0.2,101410.0,0.0,97
20090115,7.0,0.0,15.0,6.6,4.0,1.3,1.0,101300.0,0.0,97
20090116,8.0,0.1,17.0,9.3,6.6,4.0,5.2,101310.0,0.0,97
20090117,6.0,4.2,46.0,9.8,8.2,6.5,11.0,100610.0,0.0,97
20090118,4.0,5.6,54.0,7.2,5.2,3.3,12.6,99540.0,0.0,97
20090119,6.0,0.4,22.0,7.6,5.8,4.0,1.0,98270.0,0.0,97
20090120,5.0,0.9,27.0,6.8,4.4,2.1,0.2,99070.0,0.0,97
20090121,4.0,4.5,50.0,8.9,3.8,-1.3,4.8,100070.0,0.0,97
20090122,7.0,1.3,31.0,10.4,6.4,2.5,12.2,98620.0,0.0,97
20090123,5.0,0.8,27.0,7.1,5.8,4.4,1.6,97680.0,0.0,97
20090124,5.0,2.3,39.0,7.7,3.1,-1.5,8.6,98960.0,0.0,97
20090125,8.0,0.0,17.0,8.0,4.0,0.1,3.4,98610.0,0.0,97
20090126,4.0,4.2,52.0,9.3,6.0,2.7,0.2,99940.0,0.0,97
20090127,3.0,6.1,64.0,8.6,4.2,-0.1,4.4,101300.0,0.0,97
20090128,8.0,0.0,18.0,7.6,4.1,0.6,2.2,101410.0,0.0,97
20090129,5.0,3.4,49.0,6.0,4.4,2.7,0.0,101680.0,0.0,97
20090130,5.0,1.2,34.0,8.3,4.4,0.4,0.0,101550.0,0.0,97
20090131,4.0,2.6,45.0,6.6,4.2,1.7,0.0,101170.0,0.0,97
20090201,5.0,3.6,53.0,3.0,1.1,-0.8,5.0,101050.0,0.0,97
20090202,8.0,0.0,20.0,0.7,-1.0,-2.6,2.6,99720.0,12.0,97
20090203,3.0,4.3,59.0,3.8,-0.6,-5.0,0.0,99630.0,6.0,97
20090204,5.0,4.8,63.0,4.2,0.8,-2.5,8.8,99470.0,3.0,97
20090205,8.0,0.0,21.0,3.3,2.0,0.7,5.8,98890.0,0.0,97
20090206,8.0,0.0,21.0,1.7,1.2,0.6,6.4,99060.0,0.0,97
20090207,5.0,3.1,54.0,4.3,0.2,-4.0,0.4,99670.0,0.0,97
20090208,7.0,1.7,44.0,6.1,2.0,-2.1,5.0,100270.0,0.0,97
20090209,7.0,0.0,22.0,6.0,3.4,0.8,31.2,99430.0,,97
20090210,5.0,2.9,55.0,6.6,4.0,1.4,0.2,99930.0,0.0,97
20090211,4.0,4.9,71.0,7.7,2.9,-1.9,0.4,101760.0,0.0,97
20090212,5.0,4.0,66.0,5.1,2.0,-1.1,2.2,102480.0,0.0,97
20090213,5.0,4.0,67.0,6.6,3.5,0.4,0.0,102280.0,0.0,96
20090214,4.0,2.8,58.0,6.1,1.7,-2.7,0.2,102900.0,0.0,96
20090215,8.0,0.0,25.0,9.1,4.1,-0.9,0.0,102780.0,0.0,96
20090216,6.0,1.5,47.0,11.5,7.6,3.7,0.0,102580.0,0.0,96
20090217,7.0,0.1,29.0,11.1,8.0,5.0,0.6,102590.0,0.0,97
20090218,8.0,0.0,26.0,10.0,8.8,7.7,0.6,102670.0,0.0,96
20090219,8.0,0.0,27.0,9.8,8.0,6.3,0.2,102760.0,0.0,96
20090220,6.0,4.3,76.0,10.6,7.7,4.8,0.0,103150.0,0.0,96
20090221,3.0,8.8,111.0,12.8,8.3,3.8,0.0,103170.0,0.0,96
20090222,7.0,0.3,36.0,11.6,8.2,4.7,0.0,102760.0,0.0,97
20090223,8.0,0.0,29.0,11.0,9.2,7.3,0.0,102480.0,0.0,97
20090224,8.0,0.0,29.0,11.5,9.8,8.1,0.0,102690.0,0.0,97
20090225,7.0,0.0,30.0,10.0,9.3,8.6,0.0,,,97
20090226,7.0,0.5,42.0,10.0,7.8,5.5,0.0,,,98
20090227,5.0,7.6,111.0,15.1,,6.3,0.0,102010.0,0.0,98
20090228,7.0,0.0,31.0,10.3,8.8,7.2,0.0,101470.0,0.0,98
20090301,7.0,0.3,44.0,11.4,7.6,3.8,0.0,100840.0,0.0,98
20090302,3.0,7.8,129.0,11.9,6.1,0.3,0.2,101580.0,0.0,98
20090303,8.0,0.1,40.0,11.1,8.0,4.9,17.6,100330.0,0.0,98
20090304,5.0,4.8,104.0,8.4,5.8,3.1,0.0,98290.0,0.0,98
20090305,4.0,3.1,87.0,8.6,4.1,-0.4,0.2,99250.0,0.0,98
20090306,2.0,9.1,147.0,11.2,5.0,-1.1,0.0,100630.0,0.0,98
20090307,6.0,2.6,83.0,13.3,8.4,3.5,0.6,100940.0,0.0,98
20090308,5.0,6.5,127.0,11.7,8.6,5.4,3.0,100340.0,0.0,98
20090309,3.0,7.2,135.0,11.6,6.9,2.2,3.0,101050.0,0.0,98
20090310,5.0,1.6,73.0,12.3,9.4,6.4,0.2,101010.0,0.0,98
20090311,5.0,2.9,91.0,14.1,7.6,1.0,0.4,102280.0,0.0,98
20090312,8.0,0.1,46.0,13.4,9.4,5.5,0.0,102080.0,0.0,98
20090313,8.0,0.6,59.0,11.6,9.6,7.5,0.0,101990.0,0.0,99
20090314,5.0,3.1,97.0,13.6,10.0,6.5,0.0,101720.0,0.0,99
20090315,2.0,8.9,162.0,15.3,9.0,2.8,0.0,103040.0,0.0,99
20090316,0.0,9.3,167.0,16.6,9.8,2.9,0.0,103260.0,0.0,99
20090317,2.0,9.9,175.0,15.4,9.8,4.1,0.0,103500.0,0.0,99
20090318,1.0,10.4,182.0,16.2,10.2,4.3,0.0,103190.0,0.0,99
20090319,2.0,9.3,173.0,14.8,8.9,3.0,0.0,102910.0,0.0,99
20090320,1.0,9.7,179.0,13.2,8.8,4.3,0.0,103170.0,0.0,99
20090321,0.0,9.5,179.0,15.8,8.2,0.5,0.0,103040.0,0.0,99
20090322,3.0,8.6,171.0,15.2,10.4,5.6,0.0,103090.0,0.0,98
20090323,4.0,2.5,100.0,13.2,9.7,6.2,1.6,101830.0,0.0,98
20090324,4.0,8.5,174.0,11.7,8.0,4.2,1.2,101650.0,0.0,98
20090325,5.0,4.4,128.0,12.8,9.6,6.5,0.6,100490.0,0.0,98
20090326,6.0,1.5,87.0,15.3,11.2,7.2,0.6,100250.0,0.0,98
20090327,3.0,2.0,96.0,11.2,7.6,4.0,0.4,99780.0,0.0,98
20090328,5.0,2.8,110.0,11.1,6.2,1.3,0.2,99950.0,0.0,98
20090329,4.0,4.3,132.0,10.6,5.3,0.0,0.2,101350.0,0.0,98
20090330,4.0,6.8,165.0,13.6,7.2,0.9,0.0,102020.0,0.0,98
20090331,7.0,0.3,65.0,14.9,11.1,7.3,0.0,102340.0,0.0,99
20090401,1.0,9.6,200.0,16.6,10.4,4.3,0.0,102250.0,0.0,98
20090402,4.0,6.2,162.0,16.4,12.0,7.6,0.0,102030.0,0.0,98
20090403,5.0,4.2,137.0,13.6,9.3,5.0,0.0,101740.0,0.0,98
20090404,5.0,7.9,186.0,17.1,11.4,5.6,0.0,101850.0,0.0,98
20090405,5.0,4.1,138.0,14.7,11.0,7.2,0.0,102220.0,0.0,98
20090406,6.0,5.5,158.0,17.9,12.8,7.7,0.0,100980.0,0.0,98
20090407,4.0,5.9,165.0,15.2,11.6,8.1,1.8,100720.0,0.0,98
20090408,3.0,10.1,218.0,16.1,12.2,8.3,0.0,100650.0,,98
20090409,7.0,0.8,85.0,15.1,11.4,7.6,0.0,100850.0,,98
20090410,8.0,0.0,59.0,13.1,12.3,11.5,6.8,100290.0,,98
20090411,8.0,0.0,60.0,11.2,10.0,8.8,2.8,100850.0,,98
20090412,8.0,0.0,61.0,12.6,10.8,9.1,0.0,101380.0,,98
20090413,5.0,5.1,162.0,17.6,,9.4,0.0,101100.0,,98
20090414,6.0,4.4,153.0,17.1,12.2,7.3,0.8,100910.0,,98
20090415,4.0,3.6,142.0,20.7,15.2,9.7,1.0,100530.0,,98
20090416,8.0,0.1,69.0,14.2,13.0,11.7,3.4,100660.0,,98
20090417,8.0,0.0,64.0,11.1,9.7,8.3,4.8,101040.0,,97
20090418,2.0,11.1,245.0,16.5,10.9,5.3,0.0,101740.0,,98
20090419,3.0,6.9,194.0,16.7,10.8,4.9,0.0,102390.0,,98
20090420,2.0,10.1,236.0,19.1,11.8,4.4,0.0,102720.0,,98
20090421,0.0,12.0,261.0,20.3,13.3,6.3,0.0,102670.0,,98
20090422,1.0,11.4,255.0,19.6,13.6,7.5,0.0,102630.0,,98
20090423,2.0,7.4,206.0,18.7,13.6,8.4,0.0,102260.0,,98
20090424,2.0,10.6,248.0,19.3,13.8,8.3,0.6,101460.0,,98
20090425,4.0,6.9,201.0,16.5,13.2,9.8,0.0,100710.0,,98
20090426,0.0,12.3,272.0,17.7,11.2,4.6,1.4,100730.0,,98
20090427,6.0,0.4,86.0,10.7,8.8,6.8,4.6,99720.0,,98
20090428,4.0,3.3,149.0,13.4,7.5,1.6,0.0,100110.0,,98
20090429,1.0,12.4,277.0,17.4,10.3,3.2,0.0,100940.0,,98
20090430,7.0,0.5,91.0,16.5,12.0,7.6,0.0,101590.0,,98
20090501,3.0,10.2,253.0,20.3,15.0,9.8,0.0,102320.0,,98
20090502,2.0,10.5,258.0,18.6,12.8,7.0,0.0,102790.0,,98
20090503,5.0,7.5,219.0,15.8,12.8,9.7,0.0,102730.0,,98
20090504,6.0,0.5,94.0,14.6,9.2,3.9,0.0,102680.0,,98
20090505,5.0,2.4,139.0,20.2,,10.8,0.0,102120.0,,98
20090506,5.0,5.9,199.0,21.2,16.2,11.1,0.0,101740.0,,98
20090507,6.0,0.4,92.0,16.0,12.8,9.5,0.2,101320.0,,98
20090508,5.0,5.8,199.0,16.4,12.7,9.0,0.6,101160.0,,98
20090509,4.0,2.3,139.0,17.2,12.4,7.5,0.0,101650.0,,99
20090510,2.0,10.1,261.0,19.7,12.6,5.5,0.0,101880.0,,98
20090511,1.0,13.4,304.0,17.1,12.6,8.1,0.0,102170.0,,98
20090512,4.0,5.6,199.0,17.5,12.4,7.2,0.2,102030.0,,98
20090513,8.0,0.0,76.0,16.1,13.5,10.9,0.0,101400.0,,98
20090514,8.0,0.2,88.0,18.4,15.0,11.5,10.6,100770.0,,98
20090515,8.0,1.1,116.0,16.0,14.2,12.3,2.0,100220.0,,98
20090516,5.0,5.6,202.0,17.1,12.4,7.7,1.0,100590.0,,98
20090517,6.0,3.1,159.0,14.5,11.4,8.3,3.0,100700.0,,98
20090518,3.0,7.1,226.0,17.0,13.3,9.6,0.6,101250.0,,98
20090519,5.0,5.3,199.0,17.6,13.7,9.8,0.0,101730.0,,98
20090520,5.0,5.7,206.0,19.0,13.7,8.4,0.0,101900.0,,98
20090521,2.0,9.6,264.0,19.8,13.9,8.0,0.0,101480.0,,98
20090522,5.0,7.9,240.0,20.0,13.9,7.8,0.0,101710.0,,98
20090523,1.0,9.2,259.0,20.8,14.4,8.1,0.0,101760.0,,98
20090524,1.0,14.1,324.0,25.2,17.4,9.5,0.0,101930.0,,98
20090525,4.0,2.4,149.0,23.7,18.2,12.6,9.6,101470.0,,98
20090526,5.0,5.4,204.0,17.8,14.6,11.4,1.2,101470.0,,98
20090527,7.0,0.0,81.0,18.3,13.4,8.5,0.8,102220.0,,98
20090528,6.0,0.6,107.0,22.5,16.8,11.1,0.0,102920.0,,98
20090529,1.0,14.1,328.0,24.9,18.8,12.6,0.0,103050.0,,98
20090530,0.0,14.7,336.0,23.4,17.4,11.4,0.0,102620.0,,98
20090531,1.0,13.2,317.0,25.6,18.4,11.1,0.0,102540.0,,98
20090601,1.0,11.7,298.0,25.7,18.9,12.1,0.0,102550.0,,98
20090602,0.0,14.9,338.0,25.5,18.6,11.6,0.0,102540.0,,98
20090603,5.0,5.7,214.0,20.1,17.6,15.0,0.0,102210.0,,98
20090604,1.0,12.2,306.0,18.9,13.4,7.9,0.0,101900.0,,98
20090605,8.0,0.0,80.0,14.3,12.4,10.6,3.4,101010.0,,98
20090606,8.0,0.0,80.0,14.5,12.0,9.6,13.8,100230.0,,98
20090607,7.0,4.9,201.0,18.0,12.9,7.8,0.4,100070.0,,98
20090608,6.0,1.7,139.0,18.7,13.8,8.8,5.0,100590.0,,98
20090609,8.0,0.0,80.0,16.0,13.4,10.8,0.2,100670.0,,98
20090610,7.0,0.5,106.0,16.9,14.4,11.8,5.0,101010.0,,98
20090611,3.0,11.1,294.0,21.2,16.4,11.5,0.0,101640.0,,98
20090612,6.0,2.1,149.0,20.2,14.4,8.6,0.0,102110.0,,98
20090613,7.0,5.5,213.0,24.7,19.2,13.8,0.8,101930.0,,98
20090614,4.0,11.5,299.0,24.0,18.8,13.6,0.0,101800.0,,98
20090615,6.0,4.8,201.0,24.6,19.2,13.9,0.6,101560.0,,98
20090616,2.0,10.1,281.0,23.8,17.2,10.5,0.0,102190.0,,98
20090617,4.0,2.2,151.0,23.7,17.8,11.8,0.0,101780.0,,98
20090618,4.0,3.7,182.0,19.8,15.3,10.8,0.0,101790.0,,98
20090619,4.0,6.1,223.0,19.8,15.0,10.3,0.6,102090.0,,97
20090620,6.0,2.7,162.0,19.7,15.5,11.3,0.0,102380.0,,98
20090621,4.0,8.3,256.0,21.2,16.2,11.3,0.0,102460.0,,97
20090622,6.0,4.0,187.0,22.7,17.8,12.9,0.0,102720.0,,97
20090623,3.0,11.5,300.0,24.7,19.2,13.6,0.0,102790.0,,97
20090624,0.0,12.4,311.0,25.2,18.4,11.7,0.0,102170.0,,97
20090625,3.0,6.4,227.0,28.0,20.7,13.4,0.0,101410.0,,97
20090626,5.0,3.4,176.0,24.0,19.9,15.8,0.0,101210.0,,97
20090627,3.0,8.2,254.0,27.3,21.0,14.7,4.2,101530.0,,96
20090628,5.0,5.8,217.0,27.6,21.2,14.8,0.0,101560.0,,96
20090629,3.0,9.3,269.0,30.8,24.2,17.7,0.0,101790.0,,96
20090630,2.0,12.1,306.0,30.9,24.2,17.1,0.0,102130.0,,96
20090701,4.0,11.3,296.0,30.6,24.0,17.1,0.0,102250.0,,96
20090702,3.0,10.6,286.0,26.0,22.8,14.9,4.6,101760.0,,96
20090703,6.0,4.7,198.0,26.0,22.4,18.8,0.0,101280.0,,96
20090704,2.0,9.7,273.0,25.3,20.3,14.6,0.2,101290.0,,95
20090705,4.0,7.4,240.0,22.8,20.4,15.5,0.4,100990.0,,95
20090706,4.0,6.1,220.0,20.5,18.6,14.3,2.0,100520.0,,94
20090707,7.0,2.2,149.0,19.9,17.3,14.0,7.4,100420.0,,94
20090708,8.0,0.7,111.0,19.6,16.3,12.6,1.2,101200.0,,94
20090709,5.0,5.3,206.0,21.8,15.1,10.6,0.0,101590.0,,94
20090710,4.0,7.0,233.0,21.6,16.2,10.5,0.0,101630.0,,94
20090711,8.0,0.2,92.0,24.6,18.1,14.6,6.6,101340.0,,94
20090712,6.0,6.0,216.0,22.6,19.7,14.8,0.0,100730.0,,94
20090713,5.0,5.2,203.0,24.0,18.1,13.6,1.6,100910.0,,94
20090714,4.0,5.9,214.0,24.0,18.8,13.6,1.4,100830.0,,94
20090715,6.0,2.5,153.0,24.8,19.4,14.7,1.4,101230.0,,94
20090716,6.0,4.6,192.0,18.7,19.0,13.1,9.8,101680.0,,94
20090717,7.0,0.9,115.0,21.8,16.7,14.7,5.6,100510.0,,94
20090718,4.0,7.0,229.0,21.3,17.5,13.2,0.2,101020.0,,94
20090719,7.0,1.1,119.0,22.4,17.1,12.8,0.4,101080.0,,95
